rmse,bias,coverage,rank_corr,method,scenario,replication,inconsistency_detected,high_freq_ratio
0.1604037955549427,0.06359866400438027,1.0,0.39999999999999997,E-NMA,Sparse,93,,
0.1599164833811882,0.0754657842430011,1.0,0.39999999999999997,S-NMA,Sparse,93,False,0.3662610528650505
0.16480096882169076,-0.14754271548562325,1.0,0.7999999999999999,Standard_NMA,Sparse,94,,
0.1693452143208274,-0.15224116905375734,1.0,0.7999999999999999,E-NMA,Sparse,94,,
0.16480096882169076,-0.14754271548562325,1.0,0.7999999999999999,S-NMA,Sparse,94,False,0.22853832150292358
0.14353420048245538,-0.07316757432503809,1.0,-0.19999999999999998,Standard_NMA,Sparse,95,,
0.14353420048245538,-0.07316757432503809,1.0,-0.19999999999999998,E-NMA,Sparse,95,,
0.14353420048245538,-0.07316757432503809,1.0,-0.19999999999999998,S-NMA,Sparse,95,False,0.14179315471786685
0.11454099449209858,-0.08521020394221936,1.0,1.0,Standard_NMA,Sparse,96,,
0.13902626909692997,-0.1051311725332617,1.0,1.0,E-NMA,Sparse,96,,
0.11454099449209858,-0.08521020394221936,1.0,1.0,S-NMA,Sparse,96,False,0.13520008525827454
0.08349150956581332,-0.01256089466825825,1.0,1.0,Standard_NMA,Sparse,97,,
0.07169341645007517,-0.01888254943996851,1.0,1.0,E-NMA,Sparse,97,,
0.08349150956581332,-0.01256089466825825,1.0,1.0,S-NMA,Sparse,97,False,0.312367659064332
0.20671915323529977,0.18355066748943957,1.0,0.7999999999999999,Standard_NMA,Sparse,98,,
0.2718332866736798,0.2508286237058227,1.0,0.7999999999999999,E-NMA,Sparse,98,,
0.20671915323529977,0.18355066748943957,1.0,0.7999999999999999,S-NMA,Sparse,98,False,0.11502829592403434
0.16657247611894102,-0.12320179007656677,1.0,0.39999999999999997,Standard_NMA,Sparse,99,,
0.16140523378204064,-0.1252340282562759,1.0,0.39999999999999997,E-NMA,Sparse,99,,
0.16657247611894102,-0.12320179007656677,1.0,0.39999999999999997,S-NMA,Sparse,99,False,0.042419724476494336
0.1197341104374252,0.05515360307305711,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,0,,
0.11481272355623322,0.03996389034502762,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,0,,
0.1197341104374252,0.05515360307305711,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,0,False,0.2619497718283051
0.08230006448368866,0.06303762165274929,1.0,1.0,Standard_NMA,Inconsistency_0.3,1,,
0.08230006448368866,0.06303762165274929,1.0,1.0,E-NMA,Inconsistency_0.3,1,,
0.08230006448368866,0.06303762165274929,1.0,1.0,S-NMA,Inconsistency_0.3,1,False,0.34558482413326397
0.09911522535344723,0.04458545412874893,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,2,,
0.10414926302684056,0.044744323598353924,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,2,,
0.09911522535344723,0.04458545412874893,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,2,False,0.19664493553422133
0.06076857330295458,-0.0035887490726054586,1.0,0.7999999999999999,Standard_NMA,Inconsistency_0.3,3,,
0.06076857330295458,-0.0035887490726054586,1.0,0.7999999999999999,E-NMA,Inconsistency_0.3,3,,
0.06076857330295458,-0.0035887490726054586,1.0,0.7999999999999999,S-NMA,Inconsistency_0.3,3,False,0.15931830608253056
0.16596949021380553,0.07340690455261069,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,4,,
0.16596949021380553,0.07340690455261069,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,4,,
0.16596949021380553,0.07340690455261069,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,4,False,0.29446419805168217
0.20650266206960216,0.1379060139269,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,5,,
0.2162572517556744,0.14810463540912866,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,5,,
0.20650266206960216,0.1379060139269,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,5,False,0.30260155150799556
0.20723441872152362,0.14120335657880867,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,6,,
0.20723441872152362,0.14120335657880867,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,6,,
0.20723441872152362,0.14120335657880867,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,6,False,0.284319193011193
0.1857703746729847,-0.011576164672599212,0.5,0.6000000000000001,Standard_NMA,Inconsistency_0.3,7,,
0.18837458708725582,-0.01634467321192251,0.5,0.6000000000000001,E-NMA,Inconsistency_0.3,7,,
0.1857703746729847,-0.011576164672599212,0.5,0.6000000000000001,S-NMA,Inconsistency_0.3,7,False,0.2105051928871689
0.17873655281584624,0.11842152994178301,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,8,,
0.17247359116178573,0.10755044188540104,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,8,,
0.17873655281584624,0.11842152994178301,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,8,False,0.30264972910805427
0.21983099252741994,0.18441411381192188,0.5,0.7999999999999999,Standard_NMA,Inconsistency_0.3,9,,
0.20954791596999542,0.16605724893901314,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,9,,
0.21983099252741994,0.18441411381192188,0.5,0.7999999999999999,S-NMA,Inconsistency_0.3,9,False,0.2831675041808201
0.2422802739290729,0.1351538800097784,0.75,0.6000000000000001,Standard_NMA,Inconsistency_0.3,10,,
0.2422802739290729,0.1351538800097784,0.75,0.6000000000000001,E-NMA,Inconsistency_0.3,10,,
0.2422802739290729,0.1351538800097784,0.75,0.6000000000000001,S-NMA,Inconsistency_0.3,10,False,0.33371382027671
0.1462874652296206,-0.031136776070029647,0.75,0.6000000000000001,Standard_NMA,Inconsistency_0.3,11,,
0.1462874652296206,-0.031136776070029647,0.75,0.6000000000000001,E-NMA,Inconsistency_0.3,11,,
0.1462874652296206,-0.031136776070029647,0.75,0.6000000000000001,S-NMA,Inconsistency_0.3,11,False,0.09283429866989035
0.15308938341318232,0.11336556882879681,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,12,,
0.15308938341318232,0.11336556882879681,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,12,,
0.15308938341318232,0.11336556882879681,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,12,False,0.271968938914254
0.07167357200002045,-0.00909344432735372,1.0,0.7999999999999999,Standard_NMA,Inconsistency_0.3,13,,
0.07167357200002045,-0.00909344432735372,1.0,0.7999999999999999,E-NMA,Inconsistency_0.3,13,,
0.07167357200002045,-0.00909344432735372,1.0,0.7999999999999999,S-NMA,Inconsistency_0.3,13,False,0.24520999312657388
0.09374337237046831,-0.010358605533883639,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,14,,
0.09374337237046831,-0.010358605533883639,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,14,,
0.09374337237046831,-0.010358605533883639,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,14,False,0.22670177101887046
0.048247196531676244,-0.02152215536431064,1.0,1.0,Standard_NMA,Inconsistency_0.3,15,,
0.048247196531676244,-0.02152215536431064,1.0,1.0,E-NMA,Inconsistency_0.3,15,,
0.048247196531676244,-0.02152215536431064,1.0,1.0,S-NMA,Inconsistency_0.3,15,False,0.15125147928598393
0.1747195341335381,0.01624989743998763,0.5,0.7999999999999999,Standard_NMA,Inconsistency_0.3,16,,
0.1759773922731469,0.016492127016359957,0.5,0.7999999999999999,E-NMA,Inconsistency_0.3,16,,
0.1747195341335381,0.01624989743998763,0.5,0.7999999999999999,S-NMA,Inconsistency_0.3,16,False,0.19733240064714452
0.14960465746532242,0.06897785757699938,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,17,,
0.14960465746532242,0.06897785757699938,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,17,,
0.14960465746532242,0.06897785757699938,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,17,False,0.29332946481201017
0.18248652841332264,0.09515637733497402,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,18,,
0.18248652841332264,0.09515637733497402,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,18,,
0.18248652841332264,0.09515637733497402,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,18,False,0.29749886456785496
0.2080492855130176,0.16756474677516173,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,19,,
0.2080492855130176,0.16756474677516173,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,19,,
0.2080492855130176,0.16756474677516173,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,19,False,0.3956659158794471
0.14133741903817007,0.003259970626163476,0.5,0.7999999999999999,Standard_NMA,Inconsistency_0.3,20,,
0.14774662884843526,0.031527514549390845,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,20,,
0.14133741903817007,0.003259970626163476,0.5,0.7999999999999999,S-NMA,Inconsistency_0.3,20,False,0.1939642837664769
0.1471519890933324,0.048419207443233386,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,21,,
0.15135922703067523,0.054958221105305946,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,21,,
0.1471519890933324,0.048419207443233386,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,21,False,0.14228099598744992
0.1756073814242216,0.030432863330908125,0.75,0.6000000000000001,Standard_NMA,Inconsistency_0.3,22,,
0.1756073814242216,0.030432863330908125,0.75,0.6000000000000001,E-NMA,Inconsistency_0.3,22,,
0.1756073814242216,0.030432863330908125,0.75,0.6000000000000001,S-NMA,Inconsistency_0.3,22,False,0.14461710163855354
0.09237827720002387,0.044730675422169804,1.0,1.0,Standard_NMA,Inconsistency_0.3,23,,
0.09237827720002387,0.044730675422169804,1.0,1.0,E-NMA,Inconsistency_0.3,23,,
0.09237827720002387,0.044730675422169804,1.0,1.0,S-NMA,Inconsistency_0.3,23,False,0.38602469889754487
0.12025369090224287,0.0015836033351778328,0.75,0.6000000000000001,Standard_NMA,Inconsistency_0.3,24,,
0.12613017148504563,0.008454389851122353,0.75,0.6000000000000001,E-NMA,Inconsistency_0.3,24,,
0.12025369090224287,0.0015836033351778328,0.75,0.6000000000000001,S-NMA,Inconsistency_0.3,24,False,0.17084902287636547
0.14623214396588546,-0.03391331957876659,0.5,0.6000000000000001,Standard_NMA,Inconsistency_0.3,25,,
0.14555572687124377,-0.04719726898171713,0.5,0.6000000000000001,E-NMA,Inconsistency_0.3,25,,
0.14623214396588546,-0.03391331957876659,0.5,0.6000000000000001,S-NMA,Inconsistency_0.3,25,False,0.14615939531143474
0.09546592523141625,-0.0011350711932107335,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,26,,
0.08722507672500573,-0.002906842453505823,1.0,0.7999999999999999,E-NMA,Inconsistency_0.3,26,,
0.09546592523141625,-0.0011350711932107335,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,26,False,0.23168490703087097
0.1638275403185427,0.008501679307690607,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,27,,
0.17040439334857754,0.010790316688059305,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,27,,
0.1638275403185427,0.008501679307690607,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,27,False,0.23971410999201895
0.16385906839304942,0.07883996063346586,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,28,,
0.1656026047874314,0.07688719180539455,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,28,,
0.16385906839304942,0.07883996063346586,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,28,False,0.2610097412136766
0.1909918403722321,-0.10595650657749636,0.5,0.39999999999999997,Standard_NMA,Inconsistency_0.3,29,,
0.18340309345705247,-0.0972723316974927,0.5,0.39999999999999997,E-NMA,Inconsistency_0.3,29,,
0.1909918403722321,-0.10595650657749636,0.5,0.39999999999999997,S-NMA,Inconsistency_0.3,29,False,0.14620728274743677
0.12515478362224547,0.02155630792146177,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,30,,
0.12753869791354458,0.044364674953886726,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,30,,
0.12515478362224547,0.02155630792146177,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,30,False,0.11452466904859468
0.1292986111185506,0.07677103426430466,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,31,,
0.1486785885792565,0.10162419118907977,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,31,,
0.1292986111185506,0.07677103426430466,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,31,False,0.16185799367416917
0.17605019182209328,0.09769877718500619,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,32,,
0.17605019182209328,0.09769877718500619,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,32,,
0.17605019182209328,0.09769877718500619,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,32,False,0.2928960668153954
0.1403441260169429,0.0359742943362322,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,33,,
0.1499088261082887,0.03245834055445482,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,33,,
0.1403441260169429,0.0359742943362322,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,33,False,0.23557759057386032
0.17796004247329159,0.1256483891794615,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,34,,
0.16812197654133745,0.11190445041239323,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,34,,
0.17796004247329159,0.1256483891794615,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,34,False,0.3562306647299415
0.0499829323096986,0.010927796459305195,1.0,0.7999999999999999,Standard_NMA,Inconsistency_0.3,35,,
0.05551571957439357,0.012567115596513363,1.0,0.7999999999999999,E-NMA,Inconsistency_0.3,35,,
0.0499829323096986,0.010927796459305195,1.0,0.7999999999999999,S-NMA,Inconsistency_0.3,35,False,0.18837750305591608
0.18541982821844225,0.1269893847874995,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,36,,
0.16651594978635517,0.1153260135266363,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,36,,
0.18541982821844225,0.1269893847874995,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,36,False,0.28961984445246014
0.09765038467250864,0.028610994824535038,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,37,,
0.10274605511565654,0.03136949030911203,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,37,,
0.09765038467250864,0.028610994824535038,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,37,False,0.18553111665603797
0.12454446623057192,0.08792049219510639,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,38,,
0.12588125943420256,0.09008043441599267,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,38,,
0.12454446623057192,0.08792049219510639,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,38,False,0.3190260538765044
0.207528824666571,0.13938196053609408,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,39,,
0.17007176943765054,0.1035483986925768,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,39,,
0.207528824666571,0.13938196053609408,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,39,False,0.3374001976294203
0.21001689074929977,0.17992417845393735,0.5,0.7999999999999999,Standard_NMA,Inconsistency_0.3,40,,
0.21001689074929977,0.17992417845393735,0.5,0.7999999999999999,E-NMA,Inconsistency_0.3,40,,
0.21001689074929977,0.17992417845393735,0.5,0.7999999999999999,S-NMA,Inconsistency_0.3,40,False,0.43448462920599124
0.12644663696308872,0.09779405488523778,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,41,,
0.12731076822571882,0.09920068672504533,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,41,,
0.12644663696308872,0.09779405488523778,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,41,False,0.3056834286865861
0.126227275600294,0.04294816951104313,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,42,,
0.126227275600294,0.04294816951104313,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,42,,
0.126227275600294,0.04294816951104313,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,42,False,0.3007935043878203
0.18518147572516622,0.1636760805987296,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,43,,
0.1894594758512264,0.16577847838476195,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,43,,
0.18518147572516622,0.1636760805987296,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,43,False,0.3570301138724584
0.20441835873206315,0.12185761669115619,0.5,0.39999999999999997,Standard_NMA,Inconsistency_0.3,44,,
0.18801738202329468,0.09898292555633038,0.5,0.39999999999999997,E-NMA,Inconsistency_0.3,44,,
0.20441835873206315,0.12185761669115619,0.5,0.39999999999999997,S-NMA,Inconsistency_0.3,44,False,0.22162712795143905
0.1050029843269614,-0.013967760929179764,1.0,0.7999999999999999,Standard_NMA,Inconsistency_0.3,45,,
0.1050029843269614,-0.013967760929179764,1.0,0.7999999999999999,E-NMA,Inconsistency_0.3,45,,
0.1050029843269614,-0.013967760929179764,1.0,0.7999999999999999,S-NMA,Inconsistency_0.3,45,False,0.15159867354122344
0.11245274029848845,-0.02795220973728519,1.0,0.7999999999999999,Standard_NMA,Inconsistency_0.3,46,,
0.11245630696913826,-0.02428799475564114,1.0,0.7999999999999999,E-NMA,Inconsistency_0.3,46,,
0.11245274029848845,-0.02795220973728519,1.0,0.7999999999999999,S-NMA,Inconsistency_0.3,46,False,0.06028764356411961
0.12920363450306846,-0.05846672878741388,1.0,0.7999999999999999,Standard_NMA,Inconsistency_0.3,47,,
0.12135272724842538,-0.054427138482658746,1.0,0.7999999999999999,E-NMA,Inconsistency_0.3,47,,
0.12920363450306846,-0.05846672878741388,1.0,0.7999999999999999,S-NMA,Inconsistency_0.3,47,False,0.09777967264871561
0.07152287114251835,-0.028201786988005267,1.0,0.7999999999999999,Standard_NMA,Inconsistency_0.3,48,,
0.07940253124799045,-0.030971915359823722,1.0,0.7999999999999999,E-NMA,Inconsistency_0.3,48,,
0.07152287114251835,-0.028201786988005267,1.0,0.7999999999999999,S-NMA,Inconsistency_0.3,48,False,0.1245567376806372
0.17703138792461146,0.10783568647679917,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,49,,
0.1734433628694773,0.10347130043948166,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,49,,
0.17703138792461146,0.10783568647679917,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,49,False,0.227231154655182
0.06777857757185113,0.010818791334132369,1.0,0.7999999999999999,Standard_NMA,Inconsistency_0.3,50,,
0.07033556205947403,0.012100378642365288,1.0,0.7999999999999999,E-NMA,Inconsistency_0.3,50,,
0.06777857757185113,0.010818791334132369,1.0,0.7999999999999999,S-NMA,Inconsistency_0.3,50,False,0.14473969988397836
0.17630251129004587,0.13590178206084064,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,51,,
0.17630251129004587,0.13590178206084064,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,51,,
0.17630251129004587,0.13590178206084064,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,51,False,0.29849710629308573
0.09843741778663,0.02882449097221719,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,52,,
0.10885484676422458,0.053631339514171844,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,52,,
0.09843741778663,0.02882449097221719,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,52,False,0.18239541556332872
0.13091910695898326,0.028255506152743512,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,53,,
0.13091910695898326,0.028255506152743512,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,53,,
0.13091910695898326,0.028255506152743512,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,53,False,0.21821695053573878
0.091307770913989,0.016910092602604627,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,54,,
0.09333453448074212,0.01753021099902924,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,54,,
0.091307770913989,0.016910092602604627,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,54,False,0.2401851590906562
0.2288760464197466,0.15741504778561838,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,55,,
0.2665998864996604,0.19604884832327585,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,55,,
0.2288760464197466,0.15741504778561838,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,55,False,0.33034133800130044
0.15304399802612428,0.08323151237895846,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,56,,
0.14229345177894756,0.05846244945888186,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,56,,
0.15304399802612428,0.08323151237895846,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,56,False,0.45948325666417755
0.16030402185199713,-0.007722915650103121,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,57,,
0.16489559147944896,0.00928671483803381,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,57,,
0.16030402185199713,-0.007722915650103121,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,57,False,0.17569569803180657
0.14169139366229064,-0.04188310888507366,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,58,,
0.13502558400656806,-0.030706589362001505,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,58,,
0.14169139366229064,-0.04188310888507366,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,58,False,0.18422286960482953
0.15657287166332862,-0.012368604284813497,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,59,,
0.15777607238880026,-0.013795781053639752,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,59,,
0.15657287166332862,-0.012368604284813497,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,59,False,0.17272511068013793
0.11983541267419393,0.02446462760066452,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,60,,
0.12041966920051367,0.044921425372335594,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,60,,
0.11983541267419393,0.02446462760066452,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,60,False,0.2350010446059181
0.186917566793159,0.1664235538900669,0.25,1.0,Standard_NMA,Inconsistency_0.3,61,,
0.17199079125444014,0.1502634302446303,0.5,1.0,E-NMA,Inconsistency_0.3,61,,
0.186917566793159,0.1664235538900669,0.25,1.0,S-NMA,Inconsistency_0.3,61,False,0.37444827452374785
0.15938428820034864,0.09440146161528871,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,62,,
0.15938428820034864,0.09440146161528871,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,62,,
0.15938428820034864,0.09440146161528871,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,62,False,0.311036451669774
0.13026234950863813,-0.020155370903930103,0.75,0.6000000000000001,Standard_NMA,Inconsistency_0.3,63,,
0.14229584616343308,-0.0550243713973018,1.0,0.6000000000000001,E-NMA,Inconsistency_0.3,63,,
0.13026234950863813,-0.020155370903930103,0.75,0.6000000000000001,S-NMA,Inconsistency_0.3,63,False,0.16044397795586873
0.10398764851156653,0.06233182230605342,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,64,,
0.09905493398760815,0.0503732677990554,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,64,,
0.10398764851156653,0.06233182230605342,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,64,False,0.16567543898351017
0.1611660051235707,0.1337401946080664,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,65,,
0.16623332384886785,0.13981470269349225,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,65,,
0.1611660051235707,0.1337401946080664,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,65,False,0.2920057399443646
0.21584220901251913,0.15647416828384858,0.5,0.7999999999999999,Standard_NMA,Inconsistency_0.3,66,,
0.2149146500652601,0.15354762908182507,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,66,,
0.21584220901251913,0.15647416828384858,0.5,0.7999999999999999,S-NMA,Inconsistency_0.3,66,False,0.35029932766685196
0.25532644403580784,-0.16001325400864663,0.0,0.6000000000000001,Standard_NMA,Inconsistency_0.3,67,,
0.25806147342503427,-0.15772553336306366,0.0,0.6000000000000001,E-NMA,Inconsistency_0.3,67,,
0.25532644403580784,-0.16001325400864663,0.0,0.6000000000000001,S-NMA,Inconsistency_0.3,67,False,0.06478771663998943
0.0804937075251866,0.05295074422241792,1.0,1.0,Standard_NMA,Inconsistency_0.3,68,,
0.0804937075251866,0.05295074422241792,1.0,1.0,E-NMA,Inconsistency_0.3,68,,
0.0804937075251866,0.05295074422241792,1.0,1.0,S-NMA,Inconsistency_0.3,68,False,0.32289841692308846
0.19650810033490204,0.11641765323554497,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,69,,
0.2029230698192437,0.12396748164554455,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,69,,
0.19650810033490204,0.11641765323554497,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,69,False,0.16673201677469576
0.11682469206425074,0.054160494970309746,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,70,,
0.11682469206425074,0.054160494970309746,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,70,,
0.11682469206425074,0.054160494970309746,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,70,False,0.28514494816687114
0.15984009315144557,-0.029247939475890168,0.25,0.7999999999999999,Standard_NMA,Inconsistency_0.3,71,,
0.16296989572087425,-0.019399848708859267,0.25,0.7999999999999999,E-NMA,Inconsistency_0.3,71,,
0.15984009315144557,-0.029247939475890168,0.25,0.7999999999999999,S-NMA,Inconsistency_0.3,71,False,0.22353391615370974
0.15455528950124067,0.012808831524218231,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,72,,
0.1617396294827631,0.02736321862384286,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,72,,
0.15455528950124067,0.012808831524218231,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,72,False,0.21166459429241993
0.13244901793620073,0.016960431791096735,0.75,0.6000000000000001,Standard_NMA,Inconsistency_0.3,73,,
0.13470458955138076,0.010262892169297683,0.75,0.6000000000000001,E-NMA,Inconsistency_0.3,73,,
0.13244901793620073,0.016960431791096735,0.75,0.6000000000000001,S-NMA,Inconsistency_0.3,73,False,0.20126782637326762
0.17930606307848018,-0.10918438291720112,0.25,0.7999999999999999,Standard_NMA,Inconsistency_0.3,74,,
0.17730837489035406,-0.1090775800110964,0.25,0.7999999999999999,E-NMA,Inconsistency_0.3,74,,
0.17930606307848018,-0.10918438291720112,0.25,0.7999999999999999,S-NMA,Inconsistency_0.3,74,False,0.13317830648154322
0.20013306241869552,0.16953219155972812,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,75,,
0.1993133189155722,0.17203074358303538,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,75,,
0.20013306241869552,0.16953219155972812,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,75,False,0.3602393456217352
0.14952377014811966,0.008929449102582296,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,76,,
0.15887235390363552,-0.00551971144086294,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,76,,
0.14952377014811966,0.008929449102582296,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,76,False,0.19856789478420458
0.23397959415907113,0.19452567176263263,0.5,0.7999999999999999,Standard_NMA,Inconsistency_0.3,77,,
0.2477356129092205,0.2128815405125481,0.5,0.7999999999999999,E-NMA,Inconsistency_0.3,77,,
